event_id,student_id,class_id,session_id,timestamp,day_of_week,hour_of_day,minutes_from_class_start,time_since_last_attendance_minutes,device_id_hash,ip_hash,network_type,device_changed_from_last_event,ip_changed_from_last_event,geo_lat,geo_lon,distance_from_last_event_km,travel_speed_kmh,face_match_distance,liveness_score,face_match_pass,retry_count_before_success,failed_attempts_last_7d,attendance_rate_30d,suspicious_events_last_30d,is_fraud
EVT001149,STU1149,CS501,S029,2026-02-13T09:54:00,Friday,9,-6,3046,DEV_275,IP_287,wifi,1,0,17.02952,79.060914,1.72,2.79,0.18,0.787,1,1,1,0.903,0,0
EVT001150,STU1150,CS501,S030,2026-02-23T21:23:00,Monday,21,1,1716,DEV_102,IP_650,wifi,0,0,17.216298,78.415572,0.74,9.37,0.362,0.915,1,0,2,0.907,1,0
EVT001151,STU1151,CS501,S031,2026-03-16T16:58:00,Monday,16,11,5471,DEV_863,IP_306,wifi,0,0,17.278283,78.020983,1.97,10.39,0.298,0.823,1,0,1,0.834,1,0
EVT001152,STU1152,CS501,S032,2026-03-11T06:10:00,Wednesday,6,-1,2312,DEV_052,IP_487,wifi,0,1,17.223964,78.599034,1.66,0.62,0.206,0.86,1,1,0,0.944,0,0
EVT001153,STU1153,CS501,S033,2026-03-04T23:32:00,Wednesday,23,-6,2140,DEV_420,IP_557,ethernet,0,1,17.046766,78.508446,0.67,9.51,0.254,0.949,1,0,0,0.923,0,0
EVT001154,STU1154,CS501,S034,2026-02-23T00:41:00,Monday,0,-7,1390,DEV_195,IP_036,ethernet,1,0,17.677207,78.240372,0.67,9.58,0.392,0.785,1,1,0,0.931,0,0
EVT001155,STU1155,CS501,S035,2026-02-06T08:13:00,Friday,8,5,5539,DEV_762,IP_418,wifi,1,0,18.49819,78.166439,1.77,7.86,0.279,0.819,1,0,1,0.877,1,0
EVT001156,STU1156,CS501,S036,2026-02-08T23:36:00,Sunday,23,-5,4782,DEV_189,IP_370,wifi,0,0,17.139264,78.595967,0.61,4.88,0.396,0.81,1,0,1,0.873,0,0
EVT001157,STU1157,CS501,S037,2026-02-07T22:21:00,Saturday,22,-1,5714,DEV_817,IP_486,wifi,0,1,17.563741,78.033906,1.91,10.97,0.319,0.784,1,1,1,0.954,1,0
EVT001158,STU1158,CS501,S038,2026-03-04T01:37:00,Wednesday,1,4,3487,DEV_848,IP_368,ethernet,1,0,17.810075,78.16792,0.94,0.95,0.272,0.952,1,0,2,0.844,1,0
EVT001159,STU1159,CS501,S039,2026-02-03T01:28:00,Tuesday,1,-4,5610,DEV_751,IP_622,ethernet,0,0,18.327344,78.382949,1.86,6.98,0.362,0.816,1,1,2,0.979,1,0
EVT001160,STU1160,CS501,S040,2026-02-26T16:18:00,Thursday,16,9,4351,DEV_449,IP_674,ethernet,0,0,18.464632,79.465081,2.0,10.89,0.28,0.837,1,1,1,0.824,0,0
EVT001161,STU1161,CS501,S001,2026-02-06T08:38:00,Friday,8,8,3288,DEV_854,IP_203,mobile,0,0,18.469471,78.417904,0.17,3.61,0.172,0.9,1,0,1,0.929,0,0
EVT001162,STU1162,CS501,S002,2026-02-13T14:50:00,Friday,14,1,4578,DEV_173,IP_068,wifi,0,1,17.298953,79.090279,0.32,2.69,0.392,0.866,1,1,1,0.854,0,0
EVT001163,STU1163,CS501,S003,2026-03-04T14:38:00,Wednesday,14,-3,1019,DEV_465,IP_246,ethernet,0,0,17.166845,78.007244,1.76,9.14,0.16,0.784,1,1,0,0.963,1,0
EVT001164,STU1164,CS501,S004,2026-02-24T20:46:00,Tuesday,20,11,1637,DEV_841,IP_241,wifi,0,1,18.028266,78.302312,1.6,0.28,0.389,0.959,1,1,2,0.956,0,0
EVT001165,STU1165,CS501,S005,2026-02-22T03:53:00,Sunday,3,11,5257,DEV_876,IP_561,mobile,0,0,17.720043,78.38702,0.92,8.6,0.171,0.782,1,1,1,0.918,0,0
EVT001166,STU1166,CS501,S006,2026-02-12T12:32:00,Thursday,12,-4,612,DEV_099,IP_536,wifi,0,0,17.477511,78.993229,75.99,493.21,0.55,0.253,0,1,5,0.831,3,1
EVT001167,STU1167,CS501,S007,2026-02-26T15:31:00,Thursday,15,1,3601,DEV_209,IP_332,wifi,0,0,17.416601,78.616674,1.93,3.71,0.393,0.82,1,1,2,0.822,1,0
EVT001168,STU1168,CS501,S008,2026-02-21T16:40:00,Saturday,16,11,5874,DEV_274,IP_660,ethernet,0,0,17.024048,78.208919,1.78,3.28,0.257,0.873,1,0,0,0.831,0,0
EVT001169,STU1169,CS501,S009,2026-03-08T10:02:00,Sunday,10,-5,5053,DEV_145,IP_035,ethernet,0,0,17.519976,79.330864,0.44,5.36,0.381,0.841,1,0,0,0.993,1,0
EVT001170,STU1170,CS501,S010,2026-02-23T23:43:00,Monday,23,3,2013,DEV_009,IP_302,wifi,0,0,17.239206,78.142052,0.72,11.65,0.259,0.814,1,0,1,0.999,0,0
EVT001171,STU1171,CS501,S011,2026-03-08T11:46:00,Sunday,11,-3,5419,DEV_682,IP_408,wifi,0,1,18.325054,78.091248,0.23,5.02,0.177,0.817,1,1,1,0.922,1,0
EVT001172,STU1172,CS501,S012,2026-02-28T18:07:00,Saturday,18,-6,3066,DEV_206,IP_131,ethernet,0,1,18.102512,79.387845,0.17,6.74,0.285,0.876,1,0,0,0.95,0,0
EVT001173,STU1173,CS501,S013,2026-02-20T19:38:00,Friday,19,0,129,DEV_320,IP_391,ethernet,1,0,17.069005,79.312979,132.94,513.54,0.455,0.531,1,4,7,0.54,6,1
EVT001174,STU1174,CS501,S014,2026-03-03T04:32:00,Tuesday,4,-3,4502,DEV_512,IP_641,wifi,0,0,18.446058,78.463691,1.27,4.59,0.392,0.802,1,0,1,0.863,1,0
EVT001175,STU1175,CS501,S015,2026-03-11T20:20:00,Wednesday,20,0,3764,DEV_685,IP_188,mobile,0,0,17.679595,78.00569,0.98,4.92,0.201,0.977,1,0,2,0.942,1,0
EVT001176,STU1176,CS501,S016,2026-02-19T05:09:00,Thursday,5,5,3776,DEV_523,IP_277,ethernet,0,0,17.440178,78.700622,1.91,10.27,0.226,0.796,1,1,1,0.973,1,0
EVT001177,STU1177,CS501,S017,2026-02-05T00:56:00,Thursday,0,11,1392,DEV_241,IP_321,mobile,0,0,18.217543,78.461399,0.07,11.7,0.186,0.887,1,1,1,0.995,0,0
EVT001178,STU1178,CS501,S018,2026-02-15T08:35:00,Sunday,8,5,5386,DEV_018,IP_410,ethernet,0,1,18.036435,79.201545,0.17,9.49,0.264,0.833,1,1,0,0.884,0,0
EVT001179,STU1179,CS501,S019,2026-03-02T15:07:00,Monday,15,-4,1728,DEV_240,IP_315,wifi,0,0,17.506045,78.880139,1.55,6.56,0.179,0.811,1,0,0,0.974,1,0
EVT001180,STU1180,CS501,S020,2026-02-14T11:01:00,Saturday,11,9,2364,DEV_356,IP_101,wifi,0,0,18.489445,78.272617,0.55,9.62,0.289,0.989,1,1,1,0.976,0,0
EVT001181,STU1181,CS501,S021,2026-02-08T16:51:00,Sunday,16,4,3447,DEV_005,IP_246,mobile,0,0,17.213416,79.070295,0.16,8.71,0.219,0.786,1,1,0,0.876,1,0
EVT001182,STU1182,CS501,S022,2026-03-02T14:04:00,Monday,14,5,1333,DEV_034,IP_014,wifi,0,0,17.446721,79.40518,0.12,8.39,0.185,0.874,1,0,0,0.836,1,0
EVT001183,STU1183,CS501,S023,2026-03-10T09:19:00,Tuesday,9,-4,4966,DEV_779,IP_364,ethernet,0,0,18.072934,79.466654,0.93,7.83,0.26,0.944,1,0,2,0.956,0,0
EVT001184,STU1184,CS501,S024,2026-02-03T16:37:00,Tuesday,16,1,1707,DEV_449,IP_349,wifi,0,0,17.506546,78.248473,1.96,5.6,0.286,0.962,1,0,2,0.842,0,0
EVT001185,STU1185,CS501,S025,2026-02-06T19:23:00,Friday,19,5,572,DEV_115,IP_426,wifi,1,0,17.640128,78.828787,66.56,532.76,0.639,0.551,0,5,2,0.736,9,1
EVT001186,STU1186,CS501,S026,2026-02-24T16:13:00,Tuesday,16,12,4750,DEV_549,IP_203,mobile,0,0,17.508272,78.340028,1.79,8.12,0.371,0.903,1,1,1,0.907,0,0
EVT001187,STU1187,CS501,S027,2026-02-21T17:41:00,Saturday,17,10,1768,DEV_016,IP_174,ethernet,0,1,17.38534,79.30219,1.6,6.56,0.322,0.93,1,1,1,0.904,0,0
EVT001188,STU1188,CS501,S028,2026-02-10T05:04:00,Tuesday,5,-3,2647,DEV_565,IP_361,mobile,0,0,17.389372,78.999573,0.32,9.89,0.254,0.788,1,1,2,0.94,1,0
EVT001189,STU1189,CS501,S029,2026-02-02T06:45:00,Monday,6,7,3820,DEV_859,IP_417,mobile,1,0,18.235177,78.582593,0.24,6.94,0.396,0.976,1,0,0,0.878,0,0
EVT001190,STU1190,CS501,S030,2026-02-01T13:49:00,Sunday,13,-7,2682,DEV_635,IP_552,wifi,0,1,17.866831,78.432838,1.88,9.76,0.285,0.834,1,0,1,0.973,0,0
EVT001191,STU1191,CS501,S031,2026-03-12T07:11:00,Thursday,7,-5,2705,DEV_151,IP_104,mobile,1,0,18.367388,78.565585,0.21,5.1,0.354,0.796,1,0,1,0.974,0,0
EVT001192,STU1192,CS501,S032,2026-03-06T03:05:00,Friday,3,10,4079,DEV_096,IP_004,mobile,0,0,17.025614,78.177737,1.59,2.77,0.368,0.909,1,1,0,0.876,0,0
EVT001193,STU1193,CS501,S033,2026-03-08T00:16:00,Sunday,0,8,4345,DEV_329,IP_114,wifi,0,0,17.819013,78.11454,0.98,9.84,0.3,0.869,1,0,1,0.905,1,0
EVT001194,STU1194,CS501,S034,2026-02-21T19:28:00,Saturday,19,3,1706,DEV_781,IP_688,ethernet,0,0,17.69279,78.340624,1.53,5.97,0.184,0.856,1,0,1,0.974,0,0
EVT001195,STU1195,CS501,S035,2026-02-18T19:43:00,Wednesday,19,13,300,DEV_105,IP_028,mobile,1,1,17.305361,79.240365,138.78,550.46,0.619,0.408,0,2,2,0.593,9,1
EVT001196,STU1196,CS501,S036,2026-02-22T11:38:00,Sunday,11,5,3059,DEV_234,IP_543,wifi,0,0,18.164475,79.333001,1.99,9.03,0.275,0.932,1,0,0,0.908,1,0
EVT001197,STU1197,CS501,S037,2026-02-14T20:51:00,Saturday,20,2,5022,DEV_152,IP_462,wifi,0,0,17.832501,79.250858,1.34,4.6,0.199,0.816,1,1,1,0.943,1,0
EVT001198,STU1198,CS501,S038,2026-02-03T10:54:00,Tuesday,10,6,2953,DEV_488,IP_428,ethernet,0,0,17.207545,78.905613,1.78,8.2,0.195,0.979,1,0,1,0.857,1,0
EVT001199,STU1199,CS501,S039,2026-02-11T06:59:00,Wednesday,6,6,5028,DEV_059,IP_343,mobile,0,0,18.166131,78.389562,0.81,8.06,0.167,0.835,1,1,2,0.942,0,0
EVT001200,STU1200,CS501,S040,2026-02-17T03:51:00,Tuesday,3,9,5847,DEV_322,IP_197,ethernet,0,0,17.984356,78.482504,1.16,8.91,0.39,0.849,1,1,1,0.991,0,0
EVT001201,STU1201,CS501,S001,2026-02-21T20:46:00,Saturday,20,25,513,DEV_151,IP_186,mobile,1,1,17.315087,78.603662,101.81,270.49,0.514,0.583,0,5,2,0.546,6,1
EVT001202,STU1202,CS501,S002,2026-03-11T11:32:00,Wednesday,11,-1,2376,DEV_437,IP_622,wifi,1,0,18.453068,78.159912,1.89,1.77,0.185,0.94,1,1,1,0.937,1,0
EVT001203,STU1203,CS501,S003,2026-02-08T20:32:00,Sunday,20,13,162,DEV_856,IP_436,ethernet,1,1,17.011795,78.876771,23.05,220.67,0.671,0.46,0,2,2,0.6,3,1
EVT001204,STU1204,CS501,S004,2026-03-10T01:52:00,Tuesday,1,-7,2376,DEV_508,IP_080,wifi,0,0,17.633454,78.03791,1.97,9.54,0.163,0.989,1,1,0,0.942,1,0
EVT001205,STU1205,CS501,S005,2026-02-04T15:02:00,Wednesday,15,-7,2669,DEV_214,IP_190,mobile,0,1,18.252696,78.27531,1.85,5.35,0.347,0.967,1,0,0,0.872,0,0
EVT001206,STU1206,CS501,S006,2026-03-15T02:24:00,Sunday,2,11,2733,DEV_577,IP_034,ethernet,0,0,17.596548,79.394442,0.88,6.76,0.348,0.871,1,0,2,0.821,0,0
EVT001207,STU1207,CS501,S007,2026-02-13T05:06:00,Friday,5,17,631,DEV_777,IP_506,wifi,1,0,17.811377,78.13051,80.61,116.22,0.691,0.532,0,2,4,0.635,4,1
EVT001208,STU1208,CS501,S008,2026-03-14T02:22:00,Saturday,2,5,2720,DEV_662,IP_340,wifi,0,1,17.680426,78.249307,1.95,6.76,0.263,0.806,1,1,2,0.896,1,0
EVT001209,STU1209,CS501,S009,2026-03-02T16:59:00,Monday,16,-1,5717,DEV_767,IP_508,mobile,0,0,18.130306,79.269731,1.25,4.48,0.269,0.78,1,1,1,0.967,1,0
EVT001210,STU1210,CS501,S010,2026-02-02T08:42:00,Monday,8,10,983,DEV_904,IP_244,ethernet,0,0,17.048862,78.388572,1.13,10.11,0.201,0.79,1,0,0,0.983,1,0
EVT001211,STU1211,CS501,S011,2026-02-27T10:14:00,Friday,10,11,2744,DEV_830,IP_384,ethernet,0,0,18.208041,78.516079,1.91,2.97,0.202,0.981,1,0,1,0.832,0,0
EVT001212,STU1212,CS501,S012,2026-03-17T16:14:00,Tuesday,16,9,346,DEV_639,IP_199,wifi,1,1,17.289122,78.243302,98.15,66.87,0.792,0.461,0,5,10,0.564,5,1
EVT001213,STU1213,CS501,S013,2026-03-12T01:12:00,Thursday,1,-2,5750,DEV_771,IP_277,wifi,0,1,17.242538,78.869681,1.07,4.16,0.339,0.893,1,0,0,0.843,1,0
EVT001214,STU1214,CS501,S014,2026-02-21T14:19:00,Saturday,14,12,4117,DEV_471,IP_317,ethernet,0,0,17.557543,78.24008,1.2,1.61,0.174,0.81,1,1,1,0.856,1,0
EVT001215,STU1215,CS501,S015,2026-03-14T15:02:00,Saturday,15,6,610,DEV_458,IP_078,ethernet,0,1,17.34362,78.722426,20.26,178.06,0.629,0.48,0,1,11,0.503,8,1
EVT001216,STU1216,CS501,S016,2026-02-11T22:32:00,Wednesday,22,-3,4369,DEV_719,IP_027,ethernet,0,0,17.638585,78.672853,0.64,8.01,0.282,0.973,1,1,1,0.839,0,0
EVT001217,STU1217,CS501,S017,2026-03-08T06:10:00,Sunday,6,-7,5578,DEV_065,IP_363,ethernet,0,0,17.345408,78.497797,1.76,10.83,0.236,0.809,1,0,0,0.85,0,0
EVT001218,STU1218,CS501,S018,2026-02-01T19:50:00,Sunday,19,1,2619,DEV_654,IP_144,mobile,0,0,17.699207,79.460737,1.16,1.26,0.217,0.957,1,1,1,0.985,1,0
EVT001219,STU1219,CS501,S019,2026-02-18T09:54:00,Wednesday,9,1,1975,DEV_605,IP_185,ethernet,0,1,18.391506,78.011135,1.09,8.5,0.221,0.948,1,1,2,0.988,0,0
EVT001220,STU1220,CS501,S020,2026-03-08T11:51:00,Sunday,11,8,1239,DEV_363,IP_098,mobile,0,0,18.308911,79.414134,1.66,2.38,0.21,0.829,1,0,2,0.926,1,0
EVT001221,STU1221,CS501,S021,2026-02-08T22:14:00,Sunday,22,10,3274,DEV_717,IP_448,ethernet,0,0,18.190602,78.202464,1.77,4.0,0.281,0.945,1,0,2,0.917,1,0
EVT001222,STU1222,CS501,S022,2026-03-09T06:17:00,Monday,6,9,3080,DEV_173,IP_569,wifi,0,0,17.25892,79.304365,1.17,2.02,0.233,0.826,1,1,2,0.887,1,0
EVT001223,STU1223,CS501,S023,2026-02-01T18:25:00,Sunday,18,10,2402,DEV_604,IP_258,wifi,0,0,17.969179,78.13596,1.87,4.87,0.342,0.988,1,1,0,0.919,0,0
EVT001224,STU1224,CS501,S024,2026-03-16T10:01:00,Monday,10,-2,2912,DEV_041,IP_138,mobile,0,1,17.597753,78.393414,1.14,2.1,0.163,0.783,1,1,1,0.851,1,0
EVT001225,STU1225,CS501,S025,2026-03-11T04:43:00,Wednesday,4,-6,5657,DEV_589,IP_225,wifi,0,0,17.556103,78.301188,0.13,10.03,0.315,0.784,1,0,2,0.833,0,0
EVT001226,STU1226,CS501,S026,2026-03-01T13:19:00,Sunday,13,-2,3340,DEV_473,IP_498,ethernet,0,1,17.055908,78.599961,1.9,2.67,0.365,0.926,1,1,0,0.988,0,0
EVT001227,STU1227,CS501,S027,2026-02-19T14:09:00,Thursday,14,6,1349,DEV_234,IP_475,wifi,0,0,17.299828,78.635489,0.26,3.38,0.33,0.93,1,1,0,0.823,1,0
EVT001228,STU1228,CS501,S028,2026-02-21T14:43:00,Saturday,14,-3,2726,DEV_307,IP_141,wifi,0,0,18.073124,78.583634,1.73,2.38,0.258,0.783,1,1,1,0.948,1,0
EVT001229,STU1229,CS501,S029,2026-02-13T22:29:00,Friday,22,2,1852,DEV_433,IP_214,mobile,0,0,17.906608,78.270091,0.36,5.64,0.375,0.89,1,1,1,0.981,0,0
EVT001230,STU1230,CS501,S030,2026-03-17T17:36:00,Tuesday,17,12,439,DEV_177,IP_307,ethernet,0,1,17.274128,79.323307,121.3,110.56,0.67,0.209,0,1,9,0.698,5,1
EVT001231,STU1231,CS501,S031,2026-02-14T10:30:00,Saturday,10,7,3420,DEV_587,IP_262,mobile,0,0,17.855409,79.49615,1.54,2.02,0.224,0.87,1,1,0,0.91,1,0
EVT001232,STU1232,CS501,S032,2026-02-08T21:46:00,Sunday,21,2,5291,DEV_752,IP_273,wifi,0,0,17.979255,79.468879,1.68,1.64,0.294,0.789,1,1,0,0.856,1,0
EVT001233,STU1233,CS501,S033,2026-02-01T12:30:00,Sunday,12,0,5003,DEV_856,IP_034,ethernet,0,0,18.171519,78.715433,0.63,8.9,0.224,0.799,1,1,0,0.878,0,0
EVT001234,STU1234,CS501,S034,2026-02-04T21:49:00,Wednesday,21,6,1308,DEV_406,IP_385,wifi,0,0,17.813348,78.677058,1.27,8.84,0.23,0.876,1,1,1,0.858,0,0
EVT001235,STU1235,CS501,S035,2026-03-03T00:58:00,Tuesday,0,4,4304,DEV_532,IP_382,ethernet,0,0,18.119817,78.85688,0.93,8.15,0.253,0.829,1,0,1,0.939,0,0
EVT001236,STU1236,CS501,S036,2026-03-16T01:57:00,Monday,1,23,487,DEV_021,IP_298,wifi,0,1,17.545011,79.129348,119.29,52.27,0.657,0.351,0,4,12,0.787,8,1
EVT001237,STU1237,CS501,S037,2026-02-20T20:55:00,Friday,20,-3,234,DEV_023,IP_415,mobile,1,1,18.051265,79.331496,128.76,432.85,0.548,0.212,0,4,12,0.626,5,1
EVT001238,STU1238,CS501,S038,2026-02-06T20:20:00,Friday,20,-3,2399,DEV_521,IP_663,ethernet,0,0,17.646362,78.327045,1.78,5.7,0.298,0.839,1,0,2,0.823,1,0
EVT001239,STU1239,CS501,S039,2026-03-07T23:02:00,Saturday,23,12,1282,DEV_818,IP_653,mobile,0,0,18.272241,79.265764,1.15,2.45,0.323,0.816,1,1,1,0.824,1,0
EVT001240,STU1240,CS501,S040,2026-03-02T08:33:00,Monday,8,-3,2038,DEV_031,IP_417,mobile,0,0,17.308899,79.258404,0.12,7.77,0.295,0.941,1,0,2,0.976,1,0
EVT001241,STU1241,CS501,S001,2026-03-08T01:53:00,Sunday,1,5,592,DEV_690,IP_581,ethernet,0,1,18.395733,78.735807,124.12,355.84,0.827,0.461,0,2,10,0.786,3,1
EVT001242,STU1242,CS501,S002,2026-02-26T22:41:00,Thursday,22,3,2571,DEV_602,IP_299,wifi,0,0,17.045311,79.076945,0.18,8.85,0.381,0.892,1,1,2,0.867,1,0
EVT001243,STU1243,CS501,S003,2026-02-28T06:55:00,Saturday,6,0,1613,DEV_461,IP_028,mobile,0,0,17.898222,78.095264,0.65,8.25,0.314,0.925,1,0,1,0.885,1,0
EVT001244,STU1244,CS501,S004,2026-02-16T20:20:00,Monday,20,7,2455,DEV_715,IP_151,ethernet,1,0,18.017442,79.110571,1.21,1.95,0.4,0.829,1,1,2,0.962,0,0
EVT001245,STU1245,CS501,S005,2026-02-22T13:53:00,Sunday,13,-4,4293,DEV_106,IP_389,ethernet,0,0,18.276371,79.323727,0.01,7.61,0.389,0.837,1,0,2,0.841,0,0
EVT001246,STU1246,CS501,S006,2026-02-27T19:31:00,Friday,19,-3,5086,DEV_457,IP_050,wifi,1,1,17.046632,78.943656,1.88,9.3,0.187,0.791,1,0,1,0.934,0,0
EVT001247,STU1247,CS501,S007,2026-02-02T19:20:00,Monday,19,-5,4621,DEV_771,IP_031,ethernet,0,0,18.275988,78.686465,0.33,11.35,0.292,0.917,1,1,1,0.972,1,0
EVT001248,STU1248,CS501,S008,2026-02-24T20:58:00,Tuesday,20,11,3676,DEV_737,IP_615,mobile,0,0,18.287869,78.257236,1.29,7.58,0.181,0.868,1,0,1,0.989,0,0
EVT001249,STU1249,CS501,S009,2026-02-22T20:49:00,Sunday,20,-3,1027,DEV_288,IP_276,wifi,0,0,17.489095,78.892293,1.68,2.88,0.189,0.792,1,0,1,0.855,1,0
EVT001250,STU1250,CS501,S010,2026-03-02T01:21:00,Monday,1,1,3636,DEV_306,IP_167,ethernet,0,0,18.315358,78.322424,1.75,10.8,0.179,0.782,1,1,2,0.987,0,0
EVT001251,STU1251,CS501,S011,2026-02-28T12:43:00,Saturday,12,0,160,DEV_665,IP_460,wifi,0,1,17.197789,79.131322,40.82,164.63,0.814,0.456,0,4,2,0.55,8,1
EVT001252,STU1252,CS501,S012,2026-02-12T09:38:00,Thursday,9,-3,3425,DEV_696,IP_017,wifi,1,0,18.310556,79.240604,1.4,5.1,0.28,0.797,1,1,1,0.96,1,0
EVT001253,STU1253,CS501,S013,2026-02-13T18:04:00,Friday,18,9,5379,DEV_203,IP_131,wifi,0,0,17.641831,78.571739,1.43,5.42,0.28,0.889,1,1,2,0.892,0,0
EVT001254,STU1254,CS501,S014,2026-03-10T02:14:00,Tuesday,2,12,5233,DEV_191,IP_620,ethernet,0,0,17.580427,78.248678,0.26,6.98,0.296,0.882,1,0,0,0.955,1,0
EVT001255,STU1255,CS501,S015,2026-02-20T01:37:00,Friday,1,-3,990,DEV_603,IP_618,ethernet,0,0,17.822242,78.323004,1.93,11.38,0.297,0.866,1,0,1,0.888,0,0
EVT001256,STU1256,CS501,S016,2026-03-07T13:50:00,Saturday,13,8,4175,DEV_538,IP_177,wifi,0,0,17.784886,79.3004,0.99,7.33,0.249,0.944,1,0,1,0.842,1,0
EVT001257,STU1257,CS501,S017,2026-02-12T19:40:00,Thursday,19,0,1683,DEV_919,IP_069,mobile,0,0,17.446236,78.978557,1.49,11.71,0.304,0.812,1,0,1,0.822,0,0
EVT001258,STU1258,CS501,S018,2026-03-03T07:57:00,Tuesday,7,5,2102,DEV_223,IP_308,wifi,0,0,17.025024,78.774879,1.89,11.48,0.233,0.917,1,0,0,0.977,0,0
EVT001259,STU1259,CS501,S019,2026-02-27T12:57:00,Friday,12,-3,5352,DEV_304,IP_012,mobile,0,1,17.931627,79.064131,1.23,5.22,0.239,0.921,1,1,0,0.954,0,0
EVT001260,STU1260,CS501,S020,2026-02-08T06:17:00,Sunday,6,6,240,DEV_129,IP_583,ethernet,1,1,18.381825,79.468495,83.27,362.33,0.621,0.474,0,1,11,0.827,8,1
EVT001261,STU1261,CS501,S021,2026-02-02T22:05:00,Monday,22,4,4195,DEV_539,IP_441,ethernet,0,0,17.499808,78.720438,0.17,7.91,0.219,0.976,1,1,2,0.894,0,0
EVT001262,STU1262,CS501,S022,2026-03-07T20:36:00,Saturday,20,2,955,DEV_871,IP_415,wifi,0,0,17.019099,78.744301,0.61,3.09,0.331,0.847,1,0,2,0.855,1,0
EVT001263,STU1263,CS501,S023,2026-02-23T22:37:00,Monday,22,-2,1500,DEV_854,IP_637,ethernet,0,0,18.253738,78.89643,0.12,5.03,0.342,0.94,1,0,0,0.846,1,0
EVT001264,STU1264,CS501,S024,2026-02-04T14:31:00,Wednesday,14,9,4867,DEV_564,IP_624,wifi,0,0,18.169596,78.740073,0.38,8.78,0.354,0.959,1,1,1,0.972,1,0
EVT001265,STU1265,CS501,S025,2026-02-02T13:02:00,Monday,13,10,4307,DEV_806,IP_483,ethernet,0,0,17.051174,79.378377,0.63,0.79,0.392,0.781,1,1,1,0.878,0,0
EVT001266,STU1266,CS501,S026,2026-02-26T17:47:00,Thursday,17,4,1635,DEV_038,IP_620,wifi,0,0,17.837517,78.531027,1.31,10.37,0.302,0.796,1,1,1,0.855,1,0
EVT001267,STU1267,CS501,S027,2026-02-01T10:35:00,Sunday,10,10,1547,DEV_944,IP_408,wifi,0,0,17.969919,79.231887,0.64,10.02,0.223,0.931,1,1,2,0.886,0,0
EVT001268,STU1268,CS501,S028,2026-02-01T11:56:00,Sunday,11,-5,602,DEV_619,IP_560,wifi,1,0,17.267317,79.206408,9.66,249.02,0.807,0.253,0,3,2,0.848,5,1
EVT001269,STU1269,CS501,S029,2026-02-02T11:21:00,Monday,11,11,4034,DEV_676,IP_456,ethernet,0,0,17.810727,78.227328,1.88,8.78,0.217,0.858,1,1,2,0.991,0,0
EVT001270,STU1270,CS501,S030,2026-02-16T00:22:00,Monday,0,3,1641,DEV_205,IP_057,wifi,0,0,17.907352,78.702634,1.38,8.51,0.21,0.823,1,0,1,0.95,0,0
EVT001271,STU1271,CS501,S031,2026-02-13T08:58:00,Friday,8,9,5055,DEV_696,IP_121,ethernet,0,0,18.048937,78.138985,1.68,5.85,0.281,0.983,1,1,0,0.927,0,0
EVT001272,STU1272,CS501,S032,2026-03-11T13:30:00,Wednesday,13,2,2721,DEV_575,IP_049,mobile,1,0,17.244514,78.599011,1.71,1.74,0.254,0.801,1,1,2,0.87,1,0
EVT001273,STU1273,CS501,S033,2026-02-09T20:40:00,Monday,20,-4,5766,DEV_695,IP_008,mobile,0,1,17.716111,78.408955,1.99,9.58,0.321,0.813,1,0,1,0.861,1,0
EVT001274,STU1274,CS501,S034,2026-03-05T17:47:00,Thursday,17,8,1364,DEV_843,IP_633,ethernet,0,0,17.508438,78.365821,1.36,1.65,0.314,0.821,1,1,0,0.872,0,0
EVT001275,STU1275,CS501,S035,2026-02-13T18:25:00,Friday,18,8,4074,DEV_142,IP_394,wifi,0,0,18.109795,78.45181,0.81,2.98,0.329,0.901,1,0,1,0.862,0,0
EVT001276,STU1276,CS501,S036,2026-02-07T06:42:00,Saturday,6,10,4573,DEV_445,IP_009,mobile,1,0,17.066025,79.096401,1.03,0.58,0.383,0.791,1,0,0,0.891,0,0
EVT001277,STU1277,CS501,S037,2026-03-13T17:56:00,Friday,17,6,3078,DEV_655,IP_030,wifi,0,0,17.547255,78.034958,1.18,0.13,0.212,0.789,1,0,0,0.831,0,0
EVT001278,STU1278,CS501,S038,2026-02-13T07:29:00,Friday,7,-1,4668,DEV_045,IP_137,mobile,0,0,17.523225,79.222091,1.39,4.4,0.366,0.901,1,0,1,0.827,1,0
EVT001279,STU1279,CS501,S039,2026-02-23T19:29:00,Monday,19,3,3011,DEV_231,IP_527,wifi,0,0,17.186534,78.024435,1.18,1.64,0.237,0.937,1,1,2,0.871,1,0
EVT001280,STU1280,CS501,S040,2026-02-26T21:49:00,Thursday,21,10,5776,DEV_888,IP_172,ethernet,0,0,18.191303,78.556492,1.06,3.4,0.361,0.839,1,1,1,0.996,0,0
EVT001281,STU1281,CS501,S001,2026-02-06T23:43:00,Friday,23,8,1328,DEV_459,IP_011,mobile,0,0,17.673365,78.96052,0.02,11.63,0.258,0.95,1,0,1,0.918,0,0
EVT001282,STU1282,CS501,S002,2026-03-07T20:41:00,Saturday,20,5,1031,DEV_236,IP_696,ethernet,0,0,17.952213,78.135249,1.99,4.39,0.248,0.795,1,0,2,0.821,1,0
